id,username,created_at,lng,lat,text
1517654548587892741,gstellato25,Sat Apr 23 00:00:15 +0000 2022,-81.127471,29.46547,@SeanEcom Happy to provide a dedicated rep and better service @Adyoulike x @OpenWebHQ  - you can even use the best… https://t.co/71BrSX1P0o
1517654562345209858,HarpaRon,Sat Apr 23 00:00:18 +0000 2022,-83.804475,27.698681999999998,All Rise @TheJudge44 two run homer. #yankees #guardians #thirdinning
1517654572059222018,Temple91,Sat Apr 23 00:00:21 +0000 2022,-83.804475,27.698681999999998,"@Jeronimobrat @reesetheone1 Joe Gilliam, Marlin Briscoe, James Harris, Cordell Stewart"
1517654582918369282,sjmelniszyn,Sat Apr 23 00:00:23 +0000 2022,-83.804475,27.698681999999998,"@MichelleDLesley Believe it or not, but our former pastor Dominic Aquila of the Aquila report travels Egypt to teac… https://t.co/S2FxEX21Hc"
1517654614933483520,TheLaneFloyd,Sat Apr 23 00:00:31 +0000 2022,-83.1738665,32.6782075,Just got Kensington cotton candy at our neighbor food truck event and it’s taking all my strength to not do this…… https://t.co/czZ8Bb5gD8
1517654622588051459,PeteWestPark,Sat Apr 23 00:00:33 +0000 2022,-82.7258055,28.2754335,@WayneTyson11 @Wendys I like that road. Plenty of trees and wilderness
1517654630620094464,glxtis,Sat Apr 23 00:00:35 +0000 2022,-83.804475,27.698681999999998,What does the yellow fire coming out of Trash the dragon’s mouth symbolize? I notice it’s yellow
1517654635665838080,sgt623,Sat Apr 23 00:00:36 +0000 2022,-81.393653,28.6648035,"@Skipper_Hoss @Michael_Aiello ""Chuck! I got it! Take LIVE tuna fish, and FEED 'em mayonnaise!"""
1517654640715829249,jlhicks43,Sat Apr 23 00:00:37 +0000 2022,-87.301941,30.4191295,@SallyVee19 @PirrohasFans You think I will get a answer?
1517654644717232130,ProperNig,Sat Apr 23 00:00:38 +0000 2022,-82.77283,27.904263,@TheRaysin Technically he's 21.
1517654644587122689,MotherSquid,Sat Apr 23 00:00:38 +0000 2022,-83.804475,27.698681999999998,"@RockyMountViews Please do! Put a rainbow flag w it? We can make a hetro-rainbow flag, too. Just something to show… https://t.co/X4SWf63Utr"
1517654662131982345,MorningShiftCig,Sat Apr 23 00:00:42 +0000 2022,-83.1738665,32.6782075,He’s all the way back
1517654663671201793,PabloGRadio,Sat Apr 23 00:00:43 +0000 2022,-80.285189,26.0781705,Atlanta Hawks have resorted to the street stuff
1517654668247289857,rtwilliams65,Sat Apr 23 00:00:44 +0000 2022,-83.1738665,32.6782075,@MysterySolvent Backstabber by ole spice
1517654682050916352,cherylkanere,Sat Apr 23 00:00:47 +0000 2022,-80.2948925,26.1566185,#Tucker So excited for Tucker!
1517654701625458689,JulianKushman99,Sat Apr 23 00:00:52 +0000 2022,-81.2831215,28.784184,Y’all just think about getting laid and fucking bitches. I just think about making enough money to retire my family… https://t.co/1FERsCjtFR
1517654702816739333,cherokee20,Sat Apr 23 00:00:52 +0000 2022,-81.986834,26.63648,@AaronParnas We must all vote him out
1517654703282307073,TheJackBly,Sat Apr 23 00:00:52 +0000 2022,-83.804475,27.698681999999998,@takeheartmonica @Gabepluguez MuahhahahahaThis is accurate
1517654721963732995,Lastofthespins1,Sat Apr 23 00:00:57 +0000 2022,-82.42046400000001,27.4133895,PositivesI found a great meal prep service to help me stay on track...I've decided to start going to CrossFit in t… https://t.co/ZaaLtYrroH
1517654731954573313,ZayDaGreat954,Sat Apr 23 00:00:59 +0000 2022,-80.230358,26.1648645,Please be ok Jimmy 🤞🏾
1517654739609083905,jimmysulle,Sat Apr 23 00:01:01 +0000 2022,-81.0963155,29.289811999999998,"@lapatina_ Evil sobs , if I was a soldier there I could not take no enemies , they would suffer before they expired."
1517654740888289280,beverlycoburn,Sat Apr 23 00:01:01 +0000 2022,-82.3302695,29.673171500000002,@acunamatata69 @GatorsBB They have you beaten already.
1517654741265928195,coachscott_09,Sat Apr 23 00:01:01 +0000 2022,-83.804475,27.698681999999998,@PlantHighSports quickly takes the lead here at the beginning of the 2nd half. 7-5 Panthers
1517654742738079746,TheBravesWay,Sat Apr 23 00:01:01 +0000 2022,-83.1738665,32.6782075,My wild stab. 30 batters per game for 35 games for 15 seasons. Prolly like 15k?
1517654743056797703,ChantaCombs,Sat Apr 23 00:01:02 +0000 2022,-84.266174,30.476215500000002,@wfsunole11 @Vanglorious13 You posted in a public forum. Let’s keep that in mind.
1517654745149751301,Cynthia75549866,Sat Apr 23 00:01:02 +0000 2022,-86.584769,30.7504415,My grandfather. I never met him. He was killed in an industrial accident when my dad was a little boy. https://t.co/TD8ylvTJpA
1517654752821141507,CameronThomas60,Sat Apr 23 00:01:04 +0000 2022,-83.804475,27.698681999999998,Happy National Beagle Day Shadow!  #mybuddy https://t.co/a22jMWI6cl
1517654753853034498,SusanKilleen4,Sat Apr 23 00:01:04 +0000 2022,-82.170186,27.069032999999997,@galt_sean @nathaliejacoby1 Awww puddy tat
1517654763181121536,Marinadelrey_x,Sat Apr 23 00:01:06 +0000 2022,-83.1738665,32.6782075,Sometimes you need Chinese food.
1517654766058356739,cheddaboi28,Sat Apr 23 00:01:07 +0000 2022,-81.34974,28.374332000000003,Help Gregg Marcel Dixon REPAIR Black America To Fix America | Committee To Elect Gregg Marcel Dixon https://t.co/CDUXskdmHw
1517654768885411842,TampaEFL,Sat Apr 23 00:01:08 +0000 2022,-83.1738665,32.6782075,Don’t sing. Please
1517654769803968512,DocRobandino820,Sat Apr 23 00:01:08 +0000 2022,-80.3533325,25.772288,He got his wind knocked out?
1517654772853182467,dopemannah,Sat Apr 23 00:01:09 +0000 2022,-82.77283,27.904263,My dad sends me tik toks
1517654772974817280,pboulware,Sat Apr 23 00:01:09 +0000 2022,-83.804475,27.698681999999998,@TheBobbyBowden was the best coach ever. “Just start praying!”😂 #dadgum #nolefamily #Seminoles #keepCLIMBing… https://t.co/qUG0XUeaYV
1517654773763297284,PabloGRadio,Sat Apr 23 00:01:09 +0000 2022,-80.285189,26.0781705,@Lakerchivasfins Fort Lauderdale. I'll take you if you ever come down.
1517654780751056899,scottyssqueeze,Sat Apr 23 00:01:11 +0000 2022,-82.7813495,28.0294185,"@FallacaroJim @GPlissken @CawthornforNC As Scotty can attest, it’s MUCH easier to tan the family jewels in a crotch less pantie 🤓"
1517654786744754176,emily_banister,Sat Apr 23 00:01:12 +0000 2022,-81.3417295,28.600185500000002,@US2F_ Thank you!!
1517654793984126976,Samaraconnects,Sat Apr 23 00:01:14 +0000 2022,-80.2333285,25.7823535,You don’t always have to build from scratch.
1517654800518860805,TrentRoss_,Sat Apr 23 00:01:15 +0000 2022,-83.1738665,32.6782075,The best #GoWest
1517654805304463362,CaribbeanChun,Sat Apr 23 00:01:16 +0000 2022,-76.593943,24.074967,why you mad he choosing me
1517654818361380864,grimm1216,Sat Apr 23 00:01:20 +0000 2022,-80.26351700000001,26.1245075,That looked like a broken rib possibly for Jimmy. Hopefully it’s nothing that serious.
1517654819254771712,K45p3R_,Sat Apr 23 00:01:20 +0000 2022,-82.05187699999999,26.907598999999998,And back to my beautiful Florida #Florida #SaltLife https://t.co/XsLnTCZroO
1517654830822703104,Eric_Birdland,Sat Apr 23 00:01:22 +0000 2022,-82.5330735,27.3411215,O’s 3B prospect Moises Ramirez shows off the glove AND the arm making this smooth play for the out #defense #corner… https://t.co/1dHQpbISq0
1517654840763109377,DtriNi2Swt,Sat Apr 23 00:01:25 +0000 2022,-83.804475,27.698681999999998,"Nooooo Jimmy , please be okay I'll be good I promise.  #HEATCulture"
1517654841132212224,BigJonMr305,Sat Apr 23 00:01:25 +0000 2022,-80.307064,25.976124,@RutgerK_ I just read the rest of your thread here ... I have the answer. Thanks bro
1517654844970045440,SomethingVulgar,Sat Apr 23 00:01:26 +0000 2022,-80.2333285,25.7823535,Yep and not to mention having to remorse for doing it. Or have to no reason to why
1517654846723268610,Mr312,Sat Apr 23 00:01:26 +0000 2022,-80.2333285,25.7823535,Find your ikegai and love what you do!
1517654849525063687,GradybabyMunk,Sat Apr 23 00:01:27 +0000 2022,-83.1738665,32.6782075,Trae has gotten punched in the face ankles taken off from under him this series. Getcho ass up butler
1517654856286281729,MaddenSanker,Sat Apr 23 00:01:29 +0000 2022,-83.1738665,32.6782075,@TBbqbeast 👀👀 soon...
